College Name,Place,Logo Link
Marathwada Mitramandal's Institute of Technology - [MMIT] Lohgaon,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1689159264mmitlogo1.png?h=43&w=43&mode=stretch
Shree Ramchandra College of Engineering - [SRCOE],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1633065274download.png?h=43&w=43&mode=stretch
Smt Radhikatai Pandav College of Engineering -[SRPCE],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1428040597jp.jpg?h=43&w=43&mode=stretch
Priyadarshini Bhagwati College of Engineering - [PBCOE],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478761838pbcelogo.jpg?h=43&w=43&mode=stretch
Padmabhooshan Vasantdada Patil Institute of Technology - [PVPIT],"Sangli, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1615986277Logo.png?h=43&w=43&mode=stretch
Jai Hind College OF Engineering - [JCOE] Kuran,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1420537728jay hind college.jpg?h=43&w=43&mode=stretch
College of Engineering,"Osmanabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1479215473logo22.png?h=43&w=43&mode=stretch
Sanghavi College of Engineering,"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1428121201jp.jpg?h=43&w=43&mode=stretch
"Vishwaniketan’s Institute of Management
Entrepreneurship & Engineering Technology - [VIMEET]","Khalapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478784370logo.png?h=43&w=43&mode=stretch
S.S.P.M. College Of Engineering,"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14792911557.jpg?h=43&w=43&mode=stretch
Anuradha Engineering College - [AEC],"Chikhli, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/149240655315050372458620655763321294288358n.png?h=43&w=43&mode=stretch
Indira Group of Institute - [IGI],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1536219440IGILOGO.jpg?h=43&w=43&mode=stretch
DY Patil International University - [DYPIU],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1548911446logo.jpg?h=43&w=43&mode=stretch
Nutan College of Engineering and Research - [NCER],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1603280551ncerlogo.png?h=43&w=43&mode=stretch
MIT School of Engineering - [MITSOE],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1554876941finallogo.png?h=43&w=43&mode=stretch
Indian Institute of Hospitality and Management - [IIHM],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col7947.jpg?h=43&w=43&mode=stretch
K. C. College of Management Studies - [KCCMS],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1597748308Logo.png?h=43&w=43&mode=stretch
Indira Institute of Business Management - [IIBM] Sanpada,"Navi Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1637222957IIBMLogo.jpg?h=43&w=43&mode=stretch
Amrutvahini Institute of Management & Business Administration - [AIMBA],"Ahmednagar, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1500965107amrutlogo.jpg?h=43&w=43&mode=stretch
R.C. Patel Institute of Management Research and Development - [IMRD],"Shirpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1493703594loh.png?h=43&w=43&mode=stretch
Thomas Cook Centre of Learning,"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1576915076Thomascook.png?h=43&w=43&mode=stretch
Thakur School of Architecture and Planning - [TSAP],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/149664674110891595679470512174292913596596804256840n.jpg?h=43&w=43&mode=stretch
SMEF’s Brick School of Architecture,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1498117472asd.png?h=43&w=43&mode=stretch
CTES College of Architecture - [CTESCOA],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1688559286Screenshot20230705174424.png?h=43&w=43&mode=stretch
Brahma Valley College of Engineering and Research Institute,"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1500446909logoedt.png?h=43&w=43&mode=stretch
Deogiri Institute of Engineering and Management Studies - [DIEMS],"Aurangabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1649136131index.jpg?h=43&w=43&mode=stretch
Godavari College of Engineering - [GCOE],"Jalgaon, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1659526278image1.png?h=43&w=43&mode=stretch
Marathwada Mitra Mandal's College of Engineering - [MMCOE] Karvenagar,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1657776370index.png?h=43&w=43&mode=stretch
Priyadarshini Indira Gandhi College of Engineering - [PIGCE],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col14608.jpg?h=43&w=43&mode=stretch
Sinhgad Institute of Technology - [SIT] Lonavala,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1476787785Sinhgadcollegelogo.jpg?h=43&w=43&mode=stretch
St Vincent Pallotti College of Engineering and Technology -[SVPCET],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/163421202916342056904.jpg?h=43&w=43&mode=stretch
Bharati Vidyapeeth's College  of Engineering - [BVCOE] Lavale,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/148491956928444logo.png?h=43&w=43&mode=stretch
KIT's College of Engineering,"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1591869618Logo.png?h=43&w=43&mode=stretch
Sant Gajanan Maharaj College of Engineering,"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1602256708Screenshot20201009204406.jpg?h=43&w=43&mode=stretch
Vidarbha Institute of Technology,"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1562588127Vitlogo.fw3.jpg?h=43&w=43&mode=stretch
Cummins College Of Engineering For Women,"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1627025182logo4.jpg?h=43&w=43&mode=stretch
Guru Gobind Singh College of Engineering And Research Centre,"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1644559063logo.png?h=43&w=43&mode=stretch
Sandip Institute of Technology and Research Centre  -[SITRC MBA],"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1475673460Logo1.png?h=43&w=43&mode=stretch
ASM's Institute of Management & Computer Studies - [IMCOST],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1599564729GI2qnmzZ400x400.jpeg?h=43&w=43&mode=stretch
Sadhu Vaswani Institute of Management Studies For Girls- [SVIMS],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1476424104logo.jpg?h=43&w=43&mode=stretch
Chetan Dattaji Gaikwad Institute of Management Studies - [CDGIMS],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1492145318sdc.png?h=43&w=43&mode=stretch
Adarsh Institute of Technology and Research Centre - [AITRC],"Sangli, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1479368741AIT LOGO1.jpg?h=43&w=43&mode=stretch
Alard College of Engineering and Management - [ACEM],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1657685479index.png?h=43&w=43&mode=stretch
Fr. C. Rodrigues Institute of Technology - [FCRIT],"Navi Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1626088069logo.jpeg?h=43&w=43&mode=stretch
G H Raisoni Academy of Engineering & Technology - [GHRAET],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1609322387Logo.jpg?h=43&w=43&mode=stretch
S.B. Patil College of Engineering - [SBPCOE] Indapur,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col14810.jpg?h=43&w=43&mode=stretch
B. R. Harne College of Engineering and Technology - [BRHCET],"Thane, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1470656029logo.png?h=43&w=43&mode=stretch
Navinchandra Mehta Institute of Technology and Development - [NMITD],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1709620089LogoNMITD.jpg?h=43&w=43&mode=stretch
SVPM's College of Engineering Malegaon,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1460032230SVPM.jpeg?h=43&w=43&mode=stretch
Atma Malik Institute of Technology & Research - [AMRIT],"Thane, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478671678logo1.png?h=43&w=43&mode=stretch
P. R. Pote Patil College of Engineering and Management - [PRPCEM],"Amravati, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1665031178index.jpg?h=43&w=43&mode=stretch
Parvatibai Genba Moze College of Engineering - [PGMCOE],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/16363685164.png?h=43&w=43&mode=stretch
New Horizon Institute Of Technology And Management - [NHITM],"Thane, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1610515357unnamed.png?h=43&w=43&mode=stretch
Maratha Vidya Prasarak Samaj's Institute of Management Research and Technology - [IMRT],"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1491887313mainlogo.png?h=43&w=43&mode=stretch
Navsahyadri Group of Institutes - [NESGI],"Naigaon, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1690530797NGIlogo.png?h=43&w=43&mode=stretch
Guru Nanak Institute of Technology - [GNIT],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1654837497Screenshot20220610103430.png?h=43&w=43&mode=stretch
Rustomjee Academy for Global Careers - [RAGC],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1579255271rustomjeeacademyforglobalcareerssquarelogo1521093502596.png?h=43&w=43&mode=stretch
Rustomjee Academy for Global Careers - [RAGC],"Thane, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1581054055ragclogo.jpg?h=43&w=43&mode=stretch
Indian Institute of Materials Management - [IIMM],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1501745316logo.edt.png?h=43&w=43&mode=stretch
Arihant Institute of Management Studies - [AIMS],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14760998081425711880400032_196926797066352_1339471672_n.jpg?h=43&w=43&mode=stretch
Fazlani Academy of Business Sciences - [FABS],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/15682739272706785215689960965302041652128863278595058n.png?h=43&w=43&mode=stretch
Flora Institute of Technology,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col13468.jpg?h=43&w=43&mode=stretch
Indian Institute for Aeronautical Engineering and Information Technology - [ IIAEIT],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col13783.jpg?h=43&w=43&mode=stretch
Maharashtra College of Engineering - [MCE],"Latur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col28823.jpg?h=43&w=43&mode=stretch
Sanjeevan Engineering and Technology Institute - [SETI] Panhala,"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1570595749logo.png?h=43&w=43&mode=stretch
Sanmati Engineering College - [SEC],"Washim, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col14926.jpg?h=43&w=43&mode=stretch
Annasaheb Dange College of Engineering & Technology - [ADCET],"Sangli, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478776108logo.png?h=43&w=43&mode=stretch
Tatyasaheb Kore Institute of Engineering and Technology - [TKIET],"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1635402571WebsiteBan1.jpg?h=43&w=43&mode=stretch
Dilkap Research Institute of Engineering and Management Studies - [DRIEMS],"Karjat, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478782643Capture.jpg?h=43&w=43&mode=stretch
College of Engineering and Technology,"Akola, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1423032420akola logo.jpg?h=43&w=43&mode=stretch
Trinity College of Engineering and Research,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1416904299Capture12.jpg?h=43&w=43&mode=stretch
Universal College of Engineering and Research - [UCOER] Sasewadi,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1415941496logo.jpg?h=43&w=43&mode=stretch
DY Patil School of Engineering & Technology,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/16252977031625221378IMG20210701WA0000.jpg?h=43&w=43&mode=stretch
MIT Skills,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1571903832mitskills1.png?h=43&w=43&mode=stretch
Babasaheb Gawde Institute of Technology - [BGIT],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1584690672925886478s.png?h=43&w=43&mode=stretch
Aditya College of Agricultural Engineering and Technology,"Beed, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1657706608images.jpg?h=43&w=43&mode=stretch
Abha Gaikwad Patil College of Engineering,"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col12700.jpg?h=43&w=43&mode=stretch
Bharat-Ratna Indira Gandhi College of Engineering - [BIGCE],"Solapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1561790369logonew.png?h=43&w=43&mode=stretch
Karmayogi Engineering College,"Solapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1418806318logo.png?h=43&w=43&mode=stretch
Pillai HOC College of Engineering and Technology - [PHCET],"Navi Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1709543727PHCETLogo21.png?h=43&w=43&mode=stretch
Hon Shri Babanrao Pachpute Vichardhara Trust's Faculty of Engineering - [HSBPVTFE],"Ahmednagar, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1418034332Logo 124_0.jpg?h=43&w=43&mode=stretch
Dnyanshree Institute of Engineering & Technology - [DIET],"Satara, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1476959800Untitled.png?h=43&w=43&mode=stretch
Yashoda Technical Campus - [YTC],"Satara, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1584080593croppedlogo121.png?h=43&w=43&mode=stretch
Manoharbhai Patel Institute of Engineering and Technology - [MPIET],"Bhandara, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1426066841jp.jpg?h=43&w=43&mode=stretch
Shri Chhatrapati Shivaji Maharaj College of Engineering - [SCOEA] Nepti,"Ahmednagar, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col45787.jpg?h=43&w=43&mode=stretch
MIT School of Bioengineering Sciences and Research - [MITSBSR],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1681389816Screenshot20230413181303.png?h=43&w=43&mode=stretch
Trinity Academy of Engineering - [TAE],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1627301046TrinityLogoHires2.jpg?h=43&w=43&mode=stretch
Samarth Group of Institutions - [SGOI],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1549610292logosrei.png?h=43&w=43&mode=stretch
G. H. Raisoni University - [GHRU],"Amravati, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1657022163GHRU.png?h=43&w=43&mode=stretch
Viva Institute of Management and Research - [VIMR],"Palghar, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14909421068.jpg?h=43&w=43&mode=stretch
"SKN Sinhgad School of Business Management -
 [SKNSSBM]","Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/149327091714919073421491479229Logo01.png?h=43&w=43&mode=stretch
Institute of Management Education - [IME],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1502175680sdsds.png?h=43&w=43&mode=stretch
Hult International Business School - [HULT],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1476363227logo.png?h=43&w=43&mode=stretch
International College of Financial Planning - [ICOFP],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/147652646312.jpg?h=43&w=43&mode=stretch
Aayojan School of Architecture and Design - [ASAD],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1497524217hsmff1hiyk37axj2.jpg?h=43&w=43&mode=stretch
Guru Nanak Institute of Engineering & Technology - [GNIET],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14787813491c.png?h=43&w=43&mode=stretch
Rajaram Shinde College of Engineering,"Ratnagiri, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1394776640e.png?h=43&w=43&mode=stretch
Prof. Ram Meghe Institute of Technology and Research - [PRMITR],"Amravati, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1646898812logo.png?h=43&w=43&mode=stretch
Sandip Institute of Engineering and Management - [SIEM],"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1475666165logo01.png?h=43&w=43&mode=stretch
Anjuman-I-Islam's Kalsekar Technical Campus - [AIKTC],"Navi Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1630905195download1.jpg?h=43&w=43&mode=stretch
Siddhivinayak Technical Campus - [STC],"Buldhana, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1425022161pn.png?h=43&w=43&mode=stretch
Fabtech Technical Campus,"Solapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1418971889logo.jpg?h=43&w=43&mode=stretch
Shri Sai College Of Engineering,"Aurangabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1419063210images.jpg?h=43&w=43&mode=stretch
Vishwabharati Academy's College of Engineering & Polytechnic - [VACEOP],"Ahmednagar, Maharashtra","https://images.collegedunia.com/public/college_data/images/logos/1414650101vishwabharathi_logo,,,.jpg?h=43&w=43&mode=stretch"
Jamia Institute of Engineering and Management Studies - [JIEMS],"Nandurbar, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478768174logo.png?h=43&w=43&mode=stretch
CSMSS Chh. Shahu College of Engineering,"Aurangabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1655189925index.jpg?h=43&w=43&mode=stretch
Mukesh Patel School of Technology Management and Engineering - [MPSTME],"Shirpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1606125913Logo.png?h=43&w=43&mode=stretch
Yadavrao Tasgaonkar College of Engineering & Management - [YTCEM],"Karjat, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1487412290logo.png?h=43&w=43&mode=stretch
Chhatrapati Shivaji Maharaj Institute of Technology - [CSMIT],"Panvel, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1492492772127439018955171538994438465071563860006122n.jpg?h=43&w=43&mode=stretch
Kaizen School of Business Management - [KSBM],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1425805150kazian.jpg?h=43&w=43&mode=stretch
Shri Sai Institute Of Management & Research - [SSIMR],"Aurangabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14908511886.jpg?h=43&w=43&mode=stretch
Chetana's R.K. Institute of Management and Research,"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14908540303.jpg?h=43&w=43&mode=stretch
Mumbai Institute of Management & Research - [MIMR],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/149086661155.jpg?h=43&w=43&mode=stretch
Renaissance Institute Of Management Studies - [RIMS],"Chandrapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/14911967454.jpg?h=43&w=43&mode=stretch
Sinhgad Institute of Business Administration and Computer Application - [SIBACA] Lonavala,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/149225531414919073421491479229Logo01.png?h=43&w=43&mode=stretch
NBN Sinhgad School of Management Studies - [NBNSSOMS],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/149320496814931874431491479229Logo01.png?h=43&w=43&mode=stretch
Deccan Institute of Technology - [DIT],"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col5567.jpg?h=43&w=43&mode=stretch
Babasaheb Naik College of Engineering - [BNCOE],"Yavatmal, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1394542941e.png?h=43&w=43&mode=stretch
Government College of Engineering - [GCEK],"Satara, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478780901go.jpg?h=43&w=43&mode=stretch
Sahyadri Valley College of Engineering and Technology - [SVCET],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1656653621index.jpg?h=43&w=43&mode=stretch
Suman Ramesh Tulsiani Technical Campus Faculty of Engineering - [SRTTC] Kamshet,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1476956110Untitled.png?h=43&w=43&mode=stretch
J. T. Mahajan College of Engineering - [JTMCOEF],"Jalgaon, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478678177Untitled.png?h=43&w=43&mode=stretch
G H Raisoni Institute of Information Technology - [GHRIIT],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1501148232lgoedt.jpg?h=43&w=43&mode=stretch
Priyadarshini J.L. College of Engineering - [PJLCE],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1603723080Screenshot20201026200620.jpg?h=43&w=43&mode=stretch
JSPM's Bhagwant Institute of Technology - [BIT],"Barshi, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1492432917hjds.jpg?h=43&w=43&mode=stretch
Shree Santkrupa Institute of Engineering and Technology,"Karad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1547460369smalllogo.gif?h=43&w=43&mode=stretch
Maeer's MIT College of Railway Engineering and Research - [MITCORER],"Barshi, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1551694387mitteachingjob.jpg?h=43&w=43&mode=stretch
Ashoka Center For Business & Computer Studies - [ACBCS],"Nashik, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1609662639LogoaskokaEducationFoundation11111111.png?h=43&w=43&mode=stretch
Millenium Institute Of Management,"Aurangabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1479190445mimcut.png?h=43&w=43&mode=stretch
Karmaveer Bahurao Patil Institute Of Management Studies and Research - [KBPIMSR],"Satara, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478867659Capture.jpg?h=43&w=43&mode=stretch
Rajarshi Shahu Institute Of Management - [RSIM],"Aurangabad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478930644RSIM logo.png?h=43&w=43&mode=stretch
Global Institue of Management - [GIOM] Sangamner,"Ahmednagar, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/149302379019077109367650163490303246662596285481218n.png?h=43&w=43&mode=stretch
The Second Wind - [TSW],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1582269581Annotation20200221124915.jpg?h=43&w=43&mode=stretch
ATSS College of Business Studies and Computer Applications - [ATSS CBSCA],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1424940090download.jpg?h=43&w=43&mode=stretch
Bharati Vidyapeeth University College of Engineering - [BVUCOE],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1584884153logo1.png?h=43&w=43&mode=stretch
DN Patel College of Engineering - [DNPCE],"Nandurbar, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1394620162D.N. Patel College of Engineering.JPG?h=43&w=43&mode=stretch
Rajendra Mane College of Engineering and Technology - [RMCET],"Ratnagiri, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478750744FFD.jpg?h=43&w=43&mode=stretch
DY Patil Education Society - [DYPES],"Kolhapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1694411029123.png?h=43&w=43&mode=stretch
Government College of Engineering and Research,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/13941068692we.png?h=43&w=43&mode=stretch
Madhukarrao Pandav College of Engineering - [MPCE],"Bhandara, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/142346618412.png?h=43&w=43&mode=stretch
Nagesh Karajgi Orchid College of Engineering and Technology - [NKOCET],"Solapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1423475966po.png?h=43&w=43&mode=stretch
Universal College of Engineering,"Thane, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1423549446LOREGAE.jpg?h=43&w=43&mode=stretch
Dr. Vithalrao Vikhe Patil College of Engineering,"Ahmednagar, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1602089244Screenshot20201007221334.jpg?h=43&w=43&mode=stretch
Manav School of Engineering and Technology - [MSET],"Akola, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1492421210ManavSchoolofEngineeringandTechnologyAkola.png?h=43&w=43&mode=stretch
Dr. Daulatrao Aher College of Engineering,"Karad, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1492685199vsd.jpg?h=43&w=43&mode=stretch
Akole Taluka Education Society's Technical Campus Akole,"Ahmednagar, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1493008781LogoAkoleCollege.png?h=43&w=43&mode=stretch
Dr. D. Y. Patil School of Engineering - [DYPSOE],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/149389444914928476561492232455csbcvsbzcvbnc.png?h=43&w=43&mode=stretch
ITM Group of Institutions,"Navi Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1502863858edtlogo.png?h=43&w=43&mode=stretch
Pune Vidhyarthi Griha's College of Science & Technology - [PVGCST],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1546669635images.png?h=43&w=43&mode=stretch
Maulana Mukhtar Ahmad Nadvi Technical Campus,"Malegaon, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1549543400logo.png?h=43&w=43&mode=stretch
Samanvay Pratishthan's Institute of Knowledge College of Engineering - [IOKCOE],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1492752868sdc.png?h=43&w=43&mode=stretch
Lokmanya Tilak Institute of Architecture and Design Studies - [LTIADS],"Navi Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1497413643finallogo.png?h=43&w=43&mode=stretch
Dr. Sau Kamaltai Gawai Institute of Engineering and Technology - [KGIET],"Amravati, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/col6185.jpg?h=43&w=43&mode=stretch
AG Patil Institute of Technology - [AGPIT],"Solapur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1417246788L_15124.gif?h=43&w=43&mode=stretch
Anjuman College of Engineering & Technology - [ACET],"Nagpur, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1478695858log 1.png?h=43&w=43&mode=stretch
Bhivarabai Sawant College of Engineering & Research-[BSCOER] Narhe,"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1607159733bscoerlogo.png?h=43&w=43&mode=stretch
G.V. Acharya Institute of Engineering and Technology - [GVAIET],"Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1519019249leslogo2.jpg?h=43&w=43&mode=stretch
JSPM's Imperial College of Engineering and Research - [ICOER],"Pune, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1605088705Logo.jpg?h=43&w=43&mode=stretch
Lokmanya Tilak College of Engineering - [LTCE],"Navi Mumbai, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1471353390lokmanyalogo.jpg?h=43&w=43&mode=stretch
Phaltan Education Society's College of Engineering - [PESCOE],"Satara, Maharashtra",https://images.collegedunia.com/public/college_data/images/logos/1477043321Untitled.png?h=43&w=43&mode=stretch
